STATE,DISTRICT,YEAR,CROP,AREA,PRODUCTION,YIELD,SEASON,ph,organic matter(%),Available Nitrogen(Kg./Ha.),Available Phosphorus(Kg./Ha.),Available Potash(Kg./Ha.),TOTAL RAINFALL PER YEAR(mm)
BIHAR,Bhagalpur,2000,CORIANDER,67.0,32.0,0.48,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,RICE,47856.0,52010.0,,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,SESAMUM,12.0,6.0,0.5,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1999,SUGARCANE,1946.0,78523.0,40.35,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,RICE,46041.0,57017.0,,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,BARLEY,1846.0,1357.0,0.74,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,MAIZE,9480.0,29551.0,3.12,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,TURMERIC,35.0,34.0,0.97,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,CORIANDER,109.0,86.0,0.79,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1999,RICE,1068.0,1216.0,,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,SUGARCANE,2068.0,103245.0,49.93,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2000,SMALL MILLETS,198.0,103.0,0.52,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,SESAMUM,19.0,14.0,0.74,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2000,SUNFLOWER,258.0,381.0,1.48,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,MESTA,29.0,231.0,7.97,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,RICE,406.0,567.0,,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,SESAMUM,23.0,18.0,0.78,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,MAIZE,7364.0,23749.0,3.23,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,SUNFLOWER,427.0,626.0,1.47,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,SWEET POTATO,31.0,463.0,14.94,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,OTHER RABI PULSES,306.0,214.0,0.7,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,HORSEGRAM,698.0,560.0,0.8,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,RICE,360.0,551.0,,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,ARHAR (TUR),795.0,1076.0,1.35,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,MOONG,528.0,368.0,0.7,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,OTHER KHARIF PULSES,9727.0,7342.0,0.75,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1999,PEAS & BEANS (PULSES),1235.0,883.0,0.71,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,BAJRA,4.0,4.0,1.0,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,SUNFLOWER,759.0,599.0,0.79,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2000,MESTA,66.0,509.0,7.71,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,ARHAR (TUR),762.0,1362.0,1.79,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,URAD,6361.0,4967.0,0.78,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,TOBACCO,8.0,9.0,1.13,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,BANANA,1098.0,2580.0,2.35,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2000,RICE,460.0,788.0,,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1999,POTATO,2833.0,26284.0,9.28,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,MESTA,199.0,1294.0,6.5,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,GRAM,2896.0,2821.0,0.97,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,SUNFLOWER,1026.0,1487.0,1.45,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,URAD,6682.0,5025.0,0.75,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,LINSEED,1098.0,780.0,0.71,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,SANNHAMP,224.0,180.0,0.8,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,SWEET POTATO,45.0,505.0,11.22,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,MOONG,583.0,392.0,0.67,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,SMALL MILLETS,182.0,170.0,0.93,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2006,ARHAR (TUR),840.0,968.0,1.15,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,HORSEGRAM,1842.0,1365.0,0.74,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2000,ONION,229.0,2338.0,10.21,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,MAIZE,10516.0,22357.0,2.13,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,ONION,163.0,1400.0,8.59,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,BARLEY,2018.0,1568.0,0.78,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,CORIANDER,46.0,30.0,0.65,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,BAJRA,4.0,4.0,1.0,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,SUGARCANE,2285.0,82310.0,36.02,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2000,GARLIC,35.0,49.0,1.4,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,OTHER RABI PULSES,5.0,4.0,0.8,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,MOONG,528.0,364.0,0.69,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,BAJRA,47.0,28.0,0.6,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,KESARI,2485.0,2013.0,0.81,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,BAJRA,12.0,12.0,1.0,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2000,MAIZE,28826.0,56725.0,1.97,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,CASTOR SEED,7.0,7.0,,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,RICE,1301.0,1152.0,,AUTUMN,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,BARLEY,3262.0,4110.0,1.26,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,GARLIC,29.0,43.0,1.48,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1999,GARLIC,39.0,55.0,1.41,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,DRY GINGER,4.0,6.0,1.5,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,RICE,1550.0,918.0,,AUTUMN,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,RICE,46288.0,50466.0,,WINTER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2006,MAIZE,44438.0,104899.0,2.36,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,PEAS & BEANS (PULSES),1460.0,1285.0,0.88,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,SANNHAMP,347.0,1544.0,4.45,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,JOWAR,104.0,98.0,0.94,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2000,OTHER KHARIF PULSES,118.0,65.0,0.55,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,JOWAR,87.0,88.0,1.01,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,OTHER RABI PULSES,6534.0,5327.0,0.82,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,MAIZE,10402.0,42894.0,4.12,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1999,JOWAR,1458.0,1334.0,0.91,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,DRY GINGER,15.0,22.0,1.47,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,RICE,41680.0,42705.0,,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,MOONG,971.0,511.0,0.53,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1999,BAJRA,1.0,1.0,1.0,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,BANANA,840.0,2041.0,2.43,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,TURMERIC,42.0,41.0,0.98,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,OTHER KHARIF PULSES,21.0,12.0,0.57,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1999,MAIZE,42413.0,69678.0,1.64,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2006,BARLEY,1990.0,1739.0,0.87,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,SAFFLOWER,3.0,2.0,0.67,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,JUTE,,24.0,,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,MASOOR,3426.0,2131.0,0.62,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,BARLEY,1846.0,1754.0,0.95,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,MOONG,829.0,402.0,0.48,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,GRAM,3626.0,3013.0,0.83,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,SUGARCANE,2052.0,82616.0,40.26,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,SUNFLOWER,499.0,697.0,1.4,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,WHEAT,47055.0,94468.0,2.01,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,DRY CHILLIES,9.0,6.0,0.67,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,RAPESEED &MUSTARD,2271.0,729.0,0.32,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,LINSEED,672.0,566.0,0.84,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,MOONG,436.0,262.0,0.6,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1999,SUNFLOWER,212.0,266.0,1.25,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,URAD,6361.0,4771.0,0.75,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,BARLEY,1567.0,1042.0,0.66,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,OTHER RABI PULSES,5.0,4.0,0.8,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1999,SAFFLOWER,8.0,5.0,0.63,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2006,MESTA,19.0,162.0,8.53,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,OTHER KHARIF PULSES,152.0,75.0,0.49,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,ONION,214.0,1868.0,8.73,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,SMALL MILLETS,99.0,76.0,0.77,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,MAIZE,10328.0,28602.0,2.77,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,MAIZE,43541.0,125427.0,2.88,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,BARLEY,2284.0,2206.0,0.97,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2000,DRY GINGER,7.0,10.0,1.43,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,CORIANDER,131.0,76.0,0.58,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,DRY CHILLIES,8.0,11.0,1.38,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,ONION,184.0,1645.0,8.94,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,HORSEGRAM,586.0,504.0,0.86,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,TURMERIC,6.0,7.0,1.17,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,SESAMUM,19.0,15.0,0.79,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,CASTOR SEED,23.0,19.0,,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,BANANA,2367.0,25682.0,10.85,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,RICE,350.0,484.0,,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,KESARI,3403.0,2780.0,0.82,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,ONION,127.0,959.0,7.55,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2000,MAIZE,7486.0,23199.0,3.1,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,SMALL MILLETS,650.0,487.0,0.75,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,MOONG,490.0,354.0,0.72,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,MASOOR,3170.0,2162.0,0.68,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,POTATO,2405.0,19510.0,8.11,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,ARHAR (TUR),282.0,509.0,1.8,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,DRY CHILLIES,22.0,22.0,1.0,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,SAFFLOWER,10.0,8.0,0.8,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,SWEET POTATO,32.0,426.0,13.31,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,SAFFLOWER,5.0,3.0,0.6,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,MAIZE,46071.0,91958.0,2.0,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,JOWAR,8.0,8.0,1.0,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,OTHER KHARIF PULSES,117.0,68.0,0.58,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1999,SESAMUM,44.0,22.0,0.5,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,PEAS & BEANS (PULSES),1448.0,1293.0,0.89,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,ONION,127.0,1142.0,8.99,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1999,MAIZE,26084.0,28002.0,1.07,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2000,LINSEED,949.0,647.0,0.68,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,SMALL MILLETS,622.0,463.0,0.74,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,LINSEED,968.0,759.0,0.78,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,GRAM,2952.0,2161.0,0.73,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,MAIZE,49618.0,100455.0,2.02,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,SWEET POTATO,27.0,366.0,13.56,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1999,BANANA,1109.0,21980.0,19.82,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,OTHER RABI PULSES,165.0,123.0,0.75,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2000,DRY CHILLIES,19.0,20.0,1.05,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,SMALL MILLETS,45.0,35.0,0.78,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,SMALL MILLETS,311.0,232.0,0.75,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2000,WHEAT,42251.0,87814.0,2.08,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2006,GRAM,3493.0,2113.0,0.6,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,SUGARCANE,2003.0,93952.0,46.91,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,JUTE,,30.0,,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,WHEAT,42781.0,69488.0,1.62,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,KESARI,2955.0,2092.0,0.71,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,LINSEED,672.0,554.0,0.82,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,MOONG,779.0,504.0,0.65,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,MESTA,29.0,269.0,9.28,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,MOONG,561.0,310.0,0.55,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,CASTOR SEED,7.0,7.0,,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,HORSEGRAM,743.0,591.0,0.8,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,SANNHAMP,181.0,103.0,0.57,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,POTATO,1874.0,15141.0,8.08,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,RICE,350.0,581.0,,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,TOBACCO,25.0,19.0,0.76,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2000,SUGARCANE,1931.0,67999.0,35.21,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,MAIZE,44988.0,98409.0,2.19,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,GARLIC,21.0,31.0,1.48,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,RICE,496.0,946.0,,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1999,MAIZE,7680.0,18791.0,2.45,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,MAIZE,9522.0,24636.0,2.59,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,SUNFLOWER,477.0,682.0,1.43,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,POTATO,1855.0,11910.0,6.42,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2006,KESARI,3059.0,1814.0,0.59,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,POTATO,2498.0,21387.0,8.56,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,MAIZE,47045.0,89770.0,1.91,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,KESARI,2957.0,1612.0,0.55,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,DRY GINGER,8.0,11.0,1.38,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1999,MASOOR,2618.0,1079.0,0.41,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,SWEET POTATO,1.0,15.0,15.0,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2008,URAD,6720.0,5790.0,0.86,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2006,WHEAT,44159.0,73965.0,1.67,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,TOBACCO,17.0,19.0,1.12,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2006,MAIZE,7788.0,26655.0,3.42,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,DRY CHILLIES,27.0,25.0,0.93,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,MOONG,964.0,626.0,0.65,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2003,SUNFLOWER,338.0,471.0,1.39,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,RICE,267.0,392.0,,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,CASTOR SEED,7.0,7.0,,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,OTHER KHARIF PULSES,99.0,50.0,0.51,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,URAD,7287.0,6290.0,0.86,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,GARLIC,38.0,56.0,1.47,WHOLE YEAR,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,MAIZE,7751.0,10695.0,1.38,SUMMER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2007,MAIZE,42651.0,90512.0,2.12,TOTAL ,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2004,RICE,39780.0,18457.0,,WINTER,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2000,ARHAR (TUR),771.0,1257.0,1.63,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2005,BAJRA,10.0,11.0,1.1,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2001,BARLEY,2091.0,1901.0,0.91,RABI,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,2002,SUNFLOWER,423.0,571.0,1.35,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
BIHAR,Bhagalpur,1998,MAIZE,28131.0,37257.0,1.32,KHARIF,7.4,0.75,300.0,55.0,250.0,1115.0
